,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
28,0.865234375,"(47, 53, 60)",0,29.0,"{'000': 3, '001': 31, '010': 77, '011': 886, '100': 2, '101': 13, '110': 2, '111': 10}",{'011': 1024}
29,0.853515625,"(47, 53, 60)",0,30.0,"{'000': 4, '001': 39, '010': 69, '011': 874, '100': 1, '101': 19, '110': 6, '111': 12}",{'011': 1024}
30,0.8408203125,"(47, 53, 60)",0,31.0,"{'000': 3, '001': 39, '010': 78, '011': 861, '100': 3, '101': 23, '110': 5, '111': 12}",{'011': 1024}
31,0.8427734375,"(47, 53, 60)",0,32.0,"{'000': 9, '001': 45, '010': 72, '011': 863, '100': 2, '101': 16, '110': 4, '111': 13}",{'011': 1024}
32,0.845703125,"(47, 53, 60)",0,33.0,"{'000': 1, '001': 42, '010': 83, '011': 866, '101': 18, '110': 5, '111': 9}",{'011': 1024}
33,0.83984375,"(47, 53, 60)",0,34.0,"{'000': 1, '001': 40, '010': 82, '011': 860, '101': 22, '110': 3, '111': 16}",{'011': 1024}
34,0.8515625,"(47, 53, 60)",0,35.0,"{'000': 6, '001': 34, '010': 85, '011': 872, '100': 1, '101': 16, '110': 4, '111': 6}",{'011': 1024}
35,0.828125,"(47, 53, 60)",0,36.0,"{'000': 2, '001': 39, '010': 94, '011': 848, '100': 2, '101': 19, '110': 5, '111': 15}",{'011': 1024}
36,0.8486328125,"(47, 53, 60)",0,37.0,"{'000': 4, '001': 28, '010': 83, '011': 869, '100': 4, '101': 20, '110': 3, '111': 13}",{'011': 1024}
37,0.8388671875,"(47, 53, 60)",0,38.0,"{'000': 2, '001': 35, '010': 94, '011': 859, '100': 1, '101': 16, '110': 6, '111': 11}",{'011': 1024}
38,0.837890625,"(47, 53, 60)",0,39.0,"{'000': 5, '001': 43, '010': 76, '011': 858, '100': 2, '101': 18, '110': 7, '111': 15}",{'011': 1024}
39,0.8359375,"(47, 53, 60)",0,40.0,"{'000': 1, '001': 33, '010': 95, '011': 856, '100': 1, '101': 18, '110': 10, '111': 10}",{'011': 1024}
40,0.84765625,"(47, 53, 60)",0,41.0,"{'000': 2, '001': 36, '010': 79, '011': 868, '100': 2, '101': 21, '110': 3, '111': 13}",{'011': 1024}
41,0.8125,"(47, 53, 60)",0,42.0,"{'000': 3, '001': 57, '010': 98, '011': 832, '100': 2, '101': 14, '110': 3, '111': 15}",{'011': 1024}
42,0.8447265625,"(47, 53, 60)",0,43.0,"{'000': 3, '001': 34, '010': 82, '011': 865, '100': 1, '101': 17, '110': 2, '111': 20}",{'011': 1024}
43,0.8427734375,"(47, 53, 60)",0,44.0,"{'000': 6, '001': 30, '010': 75, '011': 863, '100': 1, '101': 25, '110': 11, '111': 13}",{'011': 1024}
44,0.8525390625,"(47, 53, 60)",0,45.0,"{'000': 4, '001': 33, '010': 80, '011': 873, '100': 2, '101': 14, '110': 6, '111': 12}",{'011': 1024}
45,0.845703125,"(47, 53, 60)",0,46.0,"{'000': 1, '001': 34, '010': 88, '011': 866, '101': 17, '110': 6, '111': 12}",{'011': 1024}
46,0.853515625,"(47, 53, 60)",0,47.0,"{'000': 3, '001': 37, '010': 74, '011': 874, '100': 5, '101': 9, '110': 4, '111': 18}",{'011': 1024}
47,0.8466796875,"(47, 53, 60)",0,48.0,"{'000': 6, '001': 22, '010': 90, '011': 867, '100': 2, '101': 19, '110': 6, '111': 12}",{'011': 1024}
48,0.830078125,"(47, 53, 60)",0,49.0,"{'000': 4, '001': 42, '010': 97, '011': 850, '100': 2, '101': 14, '110': 2, '111': 13}",{'011': 1024}
49,0.8212890625,"(47, 53, 60)",0,50.0,"{'000': 4, '001': 55, '010': 84, '011': 841, '100': 3, '101': 22, '110': 5, '111': 10}",{'011': 1024}
50,0.8427734375,"(47, 53, 60)",0,51.0,"{'000': 3, '001': 37, '010': 79, '011': 863, '100': 2, '101': 17, '110': 8, '111': 15}",{'011': 1024}
51,0.865234375,"(47, 53, 60)",0,52.0,"{'001': 38, '010': 67, '011': 886, '100': 7, '101': 13, '110': 5, '111': 8}",{'011': 1024}
52,0.8564453125,"(47, 53, 60)",0,53.0,"{'000': 4, '001': 38, '010': 65, '011': 877, '100': 1, '101': 18, '110': 6, '111': 15}",{'011': 1024}
53,0.84765625,"(47, 53, 60)",0,54.0,"{'000': 2, '001': 48, '010': 66, '011': 868, '100': 3, '101': 18, '110': 5, '111': 14}",{'011': 1024}
54,0.8369140625,"(47, 53, 60)",0,55.0,"{'000': 2, '001': 28, '010': 94, '011': 857, '100': 4, '101': 21, '110': 6, '111': 12}",{'011': 1024}
55,0.841796875,"(47, 53, 60)",0,56.0,"{'000': 4, '001': 39, '010': 80, '011': 862, '101': 16, '110': 6, '111': 17}",{'011': 1024}
56,0.8525390625,"(47, 53, 60)",0,57.0,"{'000': 5, '001': 36, '010': 77, '011': 873, '100': 3, '101': 13, '110': 1, '111': 16}",{'011': 1024}
57,0.8134765625,"(47, 53, 60)",0,58.0,"{'000': 5, '001': 38, '010': 97, '011': 833, '100': 4, '101': 18, '110': 4, '111': 25}",{'011': 1024}
58,0.841796875,"(47, 53, 60)",0,59.0,"{'000': 3, '001': 46, '010': 71, '011': 862, '101': 22, '110': 2, '111': 18}",{'011': 1024}
59,0.8427734375,"(47, 53, 60)",0,60.0,"{'000': 8, '001': 31, '010': 84, '011': 863, '100': 2, '101': 18, '110': 2, '111': 16}",{'011': 1024}
60,0.8515625,"(47, 53, 60)",0,61.0,"{'000': 2, '001': 42, '010': 74, '011': 872, '100': 3, '101': 15, '110': 3, '111': 13}",{'011': 1024}
61,0.84375,"(47, 53, 60)",0,62.0,"{'000': 5, '001': 44, '010': 69, '011': 864, '100': 3, '101': 20, '110': 5, '111': 14}",{'011': 1024}
62,0.8525390625,"(47, 53, 60)",0,63.0,"{'000': 4, '001': 31, '010': 79, '011': 873, '100': 3, '101': 17, '110': 4, '111': 13}",{'011': 1024}
63,0.8681640625,"(47, 53, 60)",0,64.0,"{'000': 2, '001': 40, '010': 70, '011': 889, '101': 7, '110': 6, '111': 10}",{'011': 1024}
64,0.8544921875,"(47, 53, 60)",0,65.0,"{'000': 4, '001': 43, '010': 62, '011': 875, '101': 22, '110': 5, '111': 13}",{'011': 1024}
65,0.828125,"(47, 53, 60)",0,66.0,"{'000': 6, '001': 50, '010': 78, '011': 848, '100': 1, '101': 21, '110': 5, '111': 15}",{'011': 1024}
66,0.8427734375,"(47, 53, 60)",0,67.0,"{'000': 2, '001': 39, '010': 82, '011': 863, '100': 2, '101': 21, '110': 7, '111': 8}",{'011': 1024}
67,0.828125,"(47, 53, 60)",0,68.0,"{'000': 2, '001': 47, '010': 84, '011': 848, '100': 2, '101': 18, '110': 9, '111': 14}",{'011': 1024}
68,0.853515625,"(47, 53, 60)",0,69.0,"{'000': 2, '001': 38, '010': 76, '011': 874, '100': 3, '101': 13, '110': 5, '111': 13}",{'011': 1024}
69,0.841796875,"(47, 53, 60)",0,70.0,"{'000': 3, '001': 40, '010': 79, '011': 862, '100': 1, '101': 20, '110': 5, '111': 14}",{'011': 1024}
70,0.8544921875,"(47, 53, 60)",0,71.0,"{'000': 3, '001': 35, '010': 72, '011': 875, '100': 1, '101': 17, '110': 7, '111': 14}",{'011': 1024}
71,0.8642578125,"(47, 53, 60)",0,72.0,"{'000': 3, '001': 36, '010': 65, '011': 885, '100': 1, '101': 18, '110': 4, '111': 12}",{'011': 1024}
72,0.837890625,"(47, 53, 60)",0,73.0,"{'000': 5, '001': 43, '010': 83, '011': 858, '100': 3, '101': 13, '110': 6, '111': 13}",{'011': 1024}
73,0.84765625,"(47, 53, 60)",0,74.0,"{'000': 5, '001': 38, '010': 83, '011': 868, '101': 16, '110': 3, '111': 11}",{'011': 1024}
74,0.8349609375,"(47, 53, 60)",0,75.0,"{'000': 2, '001': 36, '010': 81, '011': 855, '100': 3, '101': 24, '110': 5, '111': 18}",{'011': 1024}
75,0.8505859375,"(47, 53, 60)",0,76.0,"{'000': 4, '001': 41, '010': 82, '011': 871, '101': 12, '110': 2, '111': 12}",{'011': 1024}
76,0.8212890625,"(47, 53, 60)",0,77.0,"{'000': 1, '001': 43, '010': 100, '011': 841, '100': 1, '101': 19, '110': 7, '111': 12}",{'011': 1024}
77,0.841796875,"(47, 53, 60)",0,78.0,"{'000': 2, '001': 37, '010': 83, '011': 862, '100': 1, '101': 10, '110': 7, '111': 22}",{'011': 1024}
78,0.8310546875,"(47, 53, 60)",0,79.0,"{'000': 4, '001': 40, '010': 90, '011': 851, '100': 4, '101': 20, '111': 15}",{'011': 1024}
79,0.83203125,"(47, 53, 60)",0,80.0,"{'000': 2, '001': 43, '010': 93, '011': 852, '101': 18, '110': 3, '111': 13}",{'011': 1024}
80,0.837890625,"(47, 53, 60)",0,81.0,"{'000': 2, '001': 36, '010': 78, '011': 858, '100': 4, '101': 21, '110': 6, '111': 19}",{'011': 1024}
81,0.8349609375,"(47, 53, 60)",0,82.0,"{'000': 3, '001': 32, '010': 97, '011': 855, '100': 2, '101': 17, '110': 9, '111': 9}",{'011': 1024}
82,0.849609375,"(47, 53, 60)",0,83.0,"{'000': 1, '001': 34, '010': 81, '011': 870, '100': 1, '101': 14, '110': 1, '111': 22}",{'011': 1024}
83,0.837890625,"(47, 53, 60)",0,84.0,"{'000': 4, '001': 30, '010': 109, '011': 858, '100': 1, '101': 9, '110': 6, '111': 7}",{'011': 1024}
84,0.8359375,"(47, 53, 60)",0,85.0,"{'000': 3, '001': 40, '010': 82, '011': 856, '100': 1, '101': 18, '110': 1, '111': 23}",{'011': 1024}
85,0.828125,"(47, 53, 60)",0,86.0,"{'000': 5, '001': 35, '010': 80, '011': 848, '100': 3, '101': 28, '110': 7, '111': 18}",{'011': 1024}
86,0.8408203125,"(47, 53, 60)",0,87.0,"{'000': 7, '001': 37, '010': 91, '011': 861, '100': 2, '101': 16, '110': 2, '111': 8}",{'011': 1024}
87,0.8486328125,"(47, 53, 60)",0,88.0,"{'000': 4, '001': 28, '010': 86, '011': 869, '100': 2, '101': 25, '110': 2, '111': 8}",{'011': 1024}
88,0.8564453125,"(47, 53, 60)",0,89.0,"{'000': 3, '001': 34, '010': 77, '011': 877, '100': 1, '101': 14, '110': 6, '111': 12}",{'011': 1024}
89,0.8486328125,"(47, 53, 60)",0,90.0,"{'000': 3, '001': 25, '010': 88, '011': 869, '100': 2, '101': 14, '110': 6, '111': 17}",{'011': 1024}
90,0.8740234375,"(47, 53, 60)",0,91.0,"{'000': 1, '001': 30, '010': 78, '011': 895, '100': 3, '101': 7, '110': 2, '111': 8}",{'011': 1024}
91,0.84375,"(47, 53, 60)",0,92.0,"{'000': 6, '001': 34, '010': 83, '011': 864, '100': 1, '101': 17, '110': 7, '111': 12}",{'011': 1024}
92,0.8369140625,"(47, 53, 60)",0,93.0,"{'000': 1, '001': 38, '010': 88, '011': 857, '100': 2, '101': 22, '110': 3, '111': 13}",{'011': 1024}
93,0.8359375,"(47, 53, 60)",0,94.0,"{'000': 4, '001': 34, '010': 93, '011': 856, '100': 1, '101': 19, '110': 1, '111': 16}",{'011': 1024}
94,0.837890625,"(47, 53, 60)",0,95.0,"{'000': 3, '001': 42, '010': 87, '011': 858, '100': 1, '101': 20, '110': 2, '111': 11}",{'011': 1024}
95,0.8349609375,"(47, 53, 60)",0,96.0,"{'000': 3, '001': 38, '010': 91, '011': 855, '100': 1, '101': 20, '110': 2, '111': 14}",{'011': 1024}
96,0.8427734375,"(47, 53, 60)",0,97.0,"{'000': 1, '001': 41, '010': 77, '011': 863, '100': 4, '101': 24, '110': 3, '111': 11}",{'011': 1024}
97,0.84765625,"(47, 53, 60)",0,98.0,"{'000': 3, '001': 42, '010': 77, '011': 868, '100': 1, '101': 20, '110': 3, '111': 10}",{'011': 1024}
98,0.8515625,"(47, 53, 60)",0,99.0,"{'000': 3, '001': 34, '010': 78, '011': 872, '100': 2, '101': 13, '110': 10, '111': 12}",{'011': 1024}
99,0.8544921875,"(47, 53, 60)",0,100.0,"{'000': 1, '001': 37, '010': 80, '011': 875, '100': 2, '101': 15, '110': 5, '111': 9}",{'011': 1024}
0,0.7744140625,"(47, 53, 60)",1,1.0,"{'000': 10, '001': 57, '010': 120, '011': 793, '100': 1, '101': 24, '110': 3, '111': 16}",{'011': 1024}
1,0.7861328125,"(47, 53, 60)",1,2.0,"{'000': 6, '001': 60, '010': 123, '011': 805, '100': 1, '101': 12, '110': 5, '111': 12}",{'011': 1024}
2,0.7607421875,"(47, 53, 60)",1,3.0,"{'000': 10, '001': 63, '010': 137, '011': 779, '100': 2, '101': 22, '110': 2, '111': 9}",{'011': 1024}
3,0.7568359375,"(47, 53, 60)",1,4.0,"{'000': 8, '001': 67, '010': 126, '011': 775, '100': 2, '101': 21, '110': 7, '111': 18}",{'011': 1024}
4,0.77734375,"(47, 53, 60)",1,5.0,"{'000': 9, '001': 64, '010': 120, '011': 796, '100': 1, '101': 19, '110': 5, '111': 10}",{'011': 1024}
5,0.7607421875,"(47, 53, 60)",1,6.0,"{'000': 8, '001': 56, '010': 134, '011': 779, '100': 3, '101': 20, '110': 5, '111': 19}",{'011': 1024}
6,0.791015625,"(47, 53, 60)",1,7.0,"{'000': 9, '001': 54, '010': 113, '011': 810, '100': 4, '101': 16, '110': 7, '111': 11}",{'011': 1024}
7,0.7509765625,"(47, 53, 60)",1,8.0,"{'000': 10, '001': 69, '010': 135, '011': 769, '100': 3, '101': 17, '110': 7, '111': 14}",{'011': 1024}
8,0.7783203125,"(47, 53, 60)",1,9.0,"{'000': 8, '001': 47, '010': 141, '011': 797, '101': 14, '110': 7, '111': 10}",{'011': 1024}
9,0.7666015625,"(47, 53, 60)",1,10.0,"{'000': 13, '001': 58, '010': 134, '011': 785, '100': 1, '101': 24, '110': 3, '111': 6}",{'011': 1024}
10,0.7587890625,"(47, 53, 60)",1,11.0,"{'000': 12, '001': 58, '010': 134, '011': 777, '100': 4, '101': 11, '110': 8, '111': 20}",{'011': 1024}
11,0.7685546875,"(47, 53, 60)",1,12.0,"{'000': 13, '001': 53, '010': 138, '011': 787, '100': 4, '101': 15, '110': 5, '111': 9}",{'011': 1024}
12,0.751953125,"(47, 53, 60)",1,13.0,"{'000': 6, '001': 67, '010': 143, '011': 770, '100': 3, '101': 14, '110': 5, '111': 16}",{'011': 1024}
13,0.763671875,"(47, 53, 60)",1,14.0,"{'000': 8, '001': 71, '010': 123, '011': 782, '100': 1, '101': 19, '110': 5, '111': 15}",{'011': 1024}
14,0.794921875,"(47, 53, 60)",1,15.0,"{'000': 9, '001': 49, '010': 118, '011': 814, '100': 2, '101': 15, '110': 3, '111': 14}",{'011': 1024}
15,0.7646484375,"(47, 53, 60)",1,16.0,"{'000': 10, '001': 45, '010': 147, '011': 783, '100': 2, '101': 19, '110': 2, '111': 16}",{'011': 1024}
16,0.7783203125,"(47, 53, 60)",1,17.0,"{'000': 7, '001': 57, '010': 123, '011': 797, '100': 3, '101': 13, '110': 8, '111': 16}",{'011': 1024}
17,0.7568359375,"(47, 53, 60)",1,18.0,"{'000': 14, '001': 48, '010': 142, '011': 775, '100': 3, '101': 19, '110': 5, '111': 18}",{'011': 1024}
18,0.771484375,"(47, 53, 60)",1,19.0,"{'000': 11, '001': 63, '010': 118, '011': 790, '100': 2, '101': 10, '110': 11, '111': 19}",{'011': 1024}
19,0.7802734375,"(47, 53, 60)",1,20.0,"{'000': 7, '001': 53, '010': 128, '011': 799, '100': 1, '101': 18, '110': 6, '111': 12}",{'011': 1024}
20,0.759765625,"(47, 53, 60)",1,21.0,"{'000': 10, '001': 55, '010': 129, '011': 778, '100': 1, '101': 21, '110': 8, '111': 22}",{'011': 1024}
21,0.78515625,"(47, 53, 60)",1,22.0,"{'000': 8, '001': 54, '010': 115, '011': 804, '100': 1, '101': 26, '110': 3, '111': 13}",{'011': 1024}
22,0.7802734375,"(47, 53, 60)",1,23.0,"{'000': 11, '001': 58, '010': 116, '011': 799, '100': 2, '101': 17, '110': 4, '111': 17}",{'011': 1024}
23,0.7822265625,"(47, 53, 60)",1,24.0,"{'000': 5, '001': 46, '010': 125, '011': 801, '100': 2, '101': 25, '110': 6, '111': 14}",{'011': 1024}
24,0.7685546875,"(47, 53, 60)",1,25.0,"{'000': 16, '001': 62, '010': 123, '011': 787, '100': 3, '101': 13, '110': 4, '111': 16}",{'011': 1024}
25,0.763671875,"(47, 53, 60)",1,26.0,"{'000': 14, '001': 55, '010': 138, '011': 782, '100': 1, '101': 17, '110': 4, '111': 13}",{'011': 1024}
26,0.7724609375,"(47, 53, 60)",1,27.0,"{'000': 11, '001': 54, '010': 139, '011': 791, '100': 1, '101': 7, '110': 2, '111': 19}",{'011': 1024}
27,0.7724609375,"(47, 53, 60)",1,28.0,"{'000': 8, '001': 62, '010': 121, '011': 791, '101': 23, '110': 5, '111': 14}",{'011': 1024}
28,0.76171875,"(47, 53, 60)",1,29.0,"{'000': 10, '001': 44, '010': 153, '011': 780, '100': 3, '101': 17, '110': 3, '111': 14}",{'011': 1024}
29,0.7451171875,"(47, 53, 60)",1,30.0,"{'000': 8, '001': 67, '010': 144, '011': 763, '100': 2, '101': 25, '110': 5, '111': 10}",{'011': 1024}
30,0.7802734375,"(47, 53, 60)",1,31.0,"{'000': 11, '001': 54, '010': 119, '011': 799, '100': 2, '101': 20, '110': 4, '111': 15}",{'011': 1024}
31,0.734375,"(47, 53, 60)",1,32.0,"{'000': 9, '001': 63, '010': 146, '011': 752, '100': 2, '101': 21, '110': 10, '111': 21}",{'011': 1024}
32,0.7861328125,"(47, 53, 60)",1,33.0,"{'000': 7, '001': 50, '010': 126, '011': 805, '100': 1, '101': 14, '110': 6, '111': 15}",{'011': 1024}
33,0.7705078125,"(47, 53, 60)",1,34.0,"{'000': 10, '001': 51, '010': 135, '011': 789, '100': 3, '101': 18, '110': 5, '111': 13}",{'011': 1024}
34,0.763671875,"(47, 53, 60)",1,35.0,"{'000': 10, '001': 60, '010': 139, '011': 782, '100': 5, '101': 18, '110': 2, '111': 8}",{'011': 1024}
35,0.755859375,"(47, 53, 60)",1,36.0,"{'000': 8, '001': 64, '010': 130, '011': 774, '100': 1, '101': 25, '110': 7, '111': 15}",{'011': 1024}
36,0.78125,"(47, 53, 60)",1,37.0,"{'000': 9, '001': 57, '010': 121, '011': 800, '100': 2, '101': 23, '110': 4, '111': 8}",{'011': 1024}
37,0.77734375,"(47, 53, 60)",1,38.0,"{'000': 1, '001': 52, '010': 127, '011': 796, '101': 27, '110': 9, '111': 12}",{'011': 1024}
38,0.755859375,"(47, 53, 60)",1,39.0,"{'000': 16, '001': 53, '010': 134, '011': 774, '100': 5, '101': 24, '110': 3, '111': 15}",{'011': 1024}
39,0.7822265625,"(47, 53, 60)",1,40.0,"{'000': 6, '001': 46, '010': 128, '011': 801, '100': 4, '101': 12, '110': 6, '111': 21}",{'011': 1024}
40,0.771484375,"(47, 53, 60)",1,41.0,"{'000': 12, '001': 52, '010': 122, '011': 790, '100': 2, '101': 18, '110': 7, '111': 21}",{'011': 1024}
41,0.765625,"(47, 53, 60)",1,42.0,"{'000': 11, '001': 56, '010': 121, '011': 784, '100': 5, '101': 28, '110': 3, '111': 16}",{'011': 1024}
42,0.7490234375,"(47, 53, 60)",1,43.0,"{'000': 13, '001': 52, '010': 148, '011': 767, '100': 3, '101': 23, '110': 5, '111': 13}",{'011': 1024}
43,0.7451171875,"(47, 53, 60)",1,44.0,"{'000': 10, '001': 64, '010': 144, '011': 763, '100': 3, '101': 17, '110': 4, '111': 19}",{'011': 1024}
44,0.7412109375,"(47, 53, 60)",1,45.0,"{'000': 13, '001': 58, '010': 142, '011': 759, '100': 2, '101': 23, '110': 9, '111': 18}",{'011': 1024}
45,0.77734375,"(47, 53, 60)",1,46.0,"{'000': 12, '001': 53, '010': 126, '011': 796, '100': 3, '101': 17, '110': 2, '111': 15}",{'011': 1024}
46,0.7685546875,"(47, 53, 60)",1,47.0,"{'000': 13, '001': 44, '010': 139, '011': 787, '100': 5, '101': 20, '110': 1, '111': 15}",{'011': 1024}
47,0.74609375,"(47, 53, 60)",1,48.0,"{'000': 12, '001': 65, '010': 145, '011': 764, '100': 2, '101': 19, '110': 5, '111': 12}",{'011': 1024}
48,0.7607421875,"(47, 53, 60)",1,49.0,"{'000': 9, '001': 59, '010': 141, '011': 779, '100': 3, '101': 17, '110': 4, '111': 12}",{'011': 1024}
49,0.779296875,"(47, 53, 60)",1,50.0,"{'000': 11, '001': 62, '010': 111, '011': 798, '100': 4, '101': 16, '110': 4, '111': 18}",{'011': 1024}
50,0.76953125,"(47, 53, 60)",1,51.0,"{'000': 13, '001': 48, '010': 134, '011': 788, '100': 3, '101': 11, '110': 8, '111': 19}",{'011': 1024}
51,0.76171875,"(47, 53, 60)",1,52.0,"{'000': 9, '001': 63, '010': 136, '011': 780, '101': 15, '110': 4, '111': 17}",{'011': 1024}
52,0.75,"(47, 53, 60)",1,53.0,"{'000': 10, '001': 52, '010': 141, '011': 768, '100': 4, '101': 22, '110': 5, '111': 22}",{'011': 1024}
53,0.7724609375,"(47, 53, 60)",1,54.0,"{'000': 8, '001': 60, '010': 130, '011': 791, '100': 4, '101': 12, '110': 6, '111': 13}",{'011': 1024}
54,0.7646484375,"(47, 53, 60)",1,55.0,"{'000': 7, '001': 60, '010': 129, '011': 783, '100': 6, '101': 22, '110': 3, '111': 14}",{'011': 1024}
55,0.7529296875,"(47, 53, 60)",1,56.0,"{'000': 11, '001': 65, '010': 140, '011': 771, '100': 3, '101': 18, '110': 6, '111': 10}",{'011': 1024}
56,0.7626953125,"(47, 53, 60)",1,57.0,"{'000': 8, '001': 54, '010': 145, '011': 781, '100': 2, '101': 16, '110': 7, '111': 11}",{'011': 1024}
57,0.76953125,"(47, 53, 60)",1,58.0,"{'000': 7, '001': 59, '010': 130, '011': 788, '100': 3, '101': 19, '110': 6, '111': 12}",{'011': 1024}
58,0.763671875,"(47, 53, 60)",1,59.0,"{'000': 5, '001': 57, '010': 144, '011': 782, '100': 4, '101': 15, '110': 2, '111': 15}",{'011': 1024}
59,0.771484375,"(47, 53, 60)",1,60.0,"{'000': 6, '001': 54, '010': 138, '011': 790, '100': 2, '101': 13, '110': 2, '111': 19}",{'011': 1024}
60,0.7607421875,"(47, 53, 60)",1,61.0,"{'000': 9, '001': 61, '010': 133, '011': 779, '100': 1, '101': 18, '110': 3, '111': 20}",{'011': 1024}
61,0.7666015625,"(47, 53, 60)",1,62.0,"{'000': 8, '001': 60, '010': 132, '011': 785, '100': 2, '101': 11, '110': 10, '111': 16}",{'011': 1024}
62,0.7470703125,"(47, 53, 60)",1,63.0,"{'000': 7, '001': 61, '010': 142, '011': 765, '100': 2, '101': 25, '110': 8, '111': 14}",{'011': 1024}
63,0.76171875,"(47, 53, 60)",1,64.0,"{'000': 6, '001': 58, '010': 138, '011': 780, '101': 20, '110': 5, '111': 17}",{'011': 1024}
64,0.7529296875,"(47, 53, 60)",1,65.0,"{'000': 9, '001': 55, '010': 142, '011': 771, '100': 1, '101': 19, '110': 5, '111': 22}",{'011': 1024}
65,0.7548828125,"(47, 53, 60)",1,66.0,"{'000': 10, '001': 56, '010': 141, '011': 773, '100': 1, '101': 15, '110': 7, '111': 21}",{'011': 1024}
66,0.7412109375,"(47, 53, 60)",1,67.0,"{'000': 13, '001': 66, '010': 142, '011': 759, '100': 1, '101': 22, '110': 5, '111': 16}",{'011': 1024}
67,0.7548828125,"(47, 53, 60)",1,68.0,"{'000': 8, '001': 58, '010': 155, '011': 773, '101': 14, '110': 7, '111': 9}",{'011': 1024}
68,0.751953125,"(47, 53, 60)",1,69.0,"{'000': 11, '001': 58, '010': 149, '011': 770, '100': 2, '101': 18, '110': 3, '111': 13}",{'011': 1024}
69,0.76953125,"(47, 53, 60)",1,70.0,"{'000': 7, '001': 62, '010': 122, '011': 788, '100': 1, '101': 24, '110': 7, '111': 13}",{'011': 1024}
70,0.7666015625,"(47, 53, 60)",1,71.0,"{'000': 7, '001': 60, '010': 132, '011': 785, '100': 2, '101': 24, '110': 4, '111': 10}",{'011': 1024}
71,0.779296875,"(47, 53, 60)",1,72.0,"{'000': 11, '001': 54, '010': 121, '011': 798, '100': 5, '101': 11, '110': 7, '111': 17}",{'011': 1024}
72,0.7734375,"(47, 53, 60)",1,73.0,"{'000': 8, '001': 60, '010': 122, '011': 792, '100': 3, '101': 12, '110': 5, '111': 22}",{'011': 1024}
73,0.751953125,"(47, 53, 60)",1,74.0,"{'000': 10, '001': 65, '010': 141, '011': 770, '100': 2, '101': 15, '110': 5, '111': 16}",{'011': 1024}
74,0.7685546875,"(47, 53, 60)",1,75.0,"{'000': 15, '001': 63, '010': 125, '011': 787, '100': 2, '101': 13, '110': 7, '111': 12}",{'011': 1024}
75,0.76953125,"(47, 53, 60)",1,76.0,"{'000': 14, '001': 39, '010': 149, '011': 788, '100': 2, '101': 17, '110': 4, '111': 11}",{'011': 1024}
76,0.7587890625,"(47, 53, 60)",1,77.0,"{'000': 8, '001': 48, '010': 146, '011': 777, '100': 2, '101': 19, '110': 5, '111': 19}",{'011': 1024}
77,0.7587890625,"(47, 53, 60)",1,78.0,"{'000': 4, '001': 62, '010': 143, '011': 777, '100': 3, '101': 11, '110': 4, '111': 20}",{'011': 1024}
78,0.7734375,"(47, 53, 60)",1,79.0,"{'000': 7, '001': 42, '010': 132, '011': 792, '101': 19, '110': 7, '111': 25}",{'011': 1024}
79,0.765625,"(47, 53, 60)",1,80.0,"{'000': 14, '001': 55, '010': 132, '011': 784, '100': 1, '101': 16, '110': 7, '111': 15}",{'011': 1024}
80,0.763671875,"(47, 53, 60)",1,81.0,"{'000': 8, '001': 61, '010': 132, '011': 782, '100': 2, '101': 9, '110': 7, '111': 23}",{'011': 1024}
81,0.7724609375,"(47, 53, 60)",1,82.0,"{'000': 15, '001': 64, '010': 115, '011': 791, '100': 5, '101': 12, '110': 6, '111': 16}",{'011': 1024}
82,0.76953125,"(47, 53, 60)",1,83.0,"{'000': 7, '001': 62, '010': 125, '011': 788, '100': 2, '101': 14, '110': 6, '111': 20}",{'011': 1024}
83,0.744140625,"(47, 53, 60)",1,84.0,"{'000': 12, '001': 57, '010': 153, '011': 762, '100': 3, '101': 22, '110': 3, '111': 12}",{'011': 1024}
84,0.74609375,"(47, 53, 60)",1,85.0,"{'000': 13, '001': 58, '010': 146, '011': 764, '100': 2, '101': 19, '110': 5, '111': 17}",{'011': 1024}
85,0.7666015625,"(47, 53, 60)",1,86.0,"{'000': 11, '001': 50, '010': 141, '011': 785, '100': 1, '101': 12, '110': 6, '111': 18}",{'011': 1024}
86,0.783203125,"(47, 53, 60)",1,87.0,"{'000': 6, '001': 59, '010': 128, '011': 802, '100': 1, '101': 18, '111': 10}",{'011': 1024}
87,0.751953125,"(47, 53, 60)",1,88.0,"{'000': 9, '001': 48, '010': 147, '011': 770, '100': 2, '101': 18, '110': 10, '111': 20}",{'011': 1024}
88,0.7734375,"(47, 53, 60)",1,89.0,"{'000': 8, '001': 60, '010': 122, '011': 792, '101': 20, '110': 7, '111': 15}",{'011': 1024}
89,0.76953125,"(47, 53, 60)",1,90.0,"{'000': 12, '001': 53, '010': 131, '011': 788, '100': 3, '101': 19, '110': 6, '111': 12}",{'011': 1024}
90,0.7734375,"(47, 53, 60)",1,91.0,"{'000': 9, '001': 59, '010': 124, '011': 792, '100': 1, '101': 19, '110': 2, '111': 18}",{'011': 1024}
91,0.7587890625,"(47, 53, 60)",1,92.0,"{'000': 10, '001': 62, '010': 128, '011': 777, '100': 2, '101': 19, '110': 8, '111': 18}",{'011': 1024}
92,0.7744140625,"(47, 53, 60)",1,93.0,"{'000': 5, '001': 50, '010': 148, '011': 793, '101': 9, '110': 4, '111': 15}",{'011': 1024}
