,PST,Measured Qubits,Hop Count,Trial,PD on realdevice,PD on simulator
38,0.4208984375,"(23, 24, 25)",1,39.0,"{'000': 34, '001': 111, '010': 89, '011': 431, '100': 21, '101': 130, '110': 42, '111': 166}",{'011': 1024}
39,0.4541015625,"(23, 24, 25)",1,40.0,"{'000': 18, '001': 103, '010': 70, '011': 465, '100': 29, '101': 127, '110': 38, '111': 174}",{'011': 1024}
40,0.4453125,"(23, 24, 25)",1,41.0,"{'000': 22, '001': 99, '010': 80, '011': 456, '100': 24, '101': 134, '110': 35, '111': 174}",{'011': 1024}
41,0.443359375,"(23, 24, 25)",1,42.0,"{'000': 28, '001': 112, '010': 78, '011': 454, '100': 18, '101': 134, '110': 41, '111': 159}",{'011': 1024}
42,0.423828125,"(23, 24, 25)",1,43.0,"{'000': 23, '001': 102, '010': 87, '011': 434, '100': 28, '101': 119, '110': 58, '111': 173}",{'011': 1024}
43,0.41796875,"(23, 24, 25)",1,44.0,"{'000': 29, '001': 89, '010': 79, '011': 428, '100': 29, '101': 133, '110': 44, '111': 193}",{'011': 1024}
44,0.4365234375,"(23, 24, 25)",1,45.0,"{'000': 26, '001': 116, '010': 87, '011': 447, '100': 25, '101': 114, '110': 42, '111': 167}",{'011': 1024}
45,0.435546875,"(23, 24, 25)",1,46.0,"{'000': 19, '001': 126, '010': 88, '011': 446, '100': 32, '101': 114, '110': 32, '111': 167}",{'011': 1024}
46,0.439453125,"(23, 24, 25)",1,47.0,"{'000': 34, '001': 119, '010': 82, '011': 450, '100': 29, '101': 109, '110': 44, '111': 157}",{'011': 1024}
47,0.4501953125,"(23, 24, 25)",1,48.0,"{'000': 33, '001': 97, '010': 73, '011': 461, '100': 19, '101': 142, '110': 38, '111': 161}",{'011': 1024}
48,0.4248046875,"(23, 24, 25)",1,49.0,"{'000': 36, '001': 104, '010': 94, '011': 435, '100': 20, '101': 115, '110': 41, '111': 179}",{'011': 1024}
49,0.4443359375,"(23, 24, 25)",1,50.0,"{'000': 34, '001': 108, '010': 75, '011': 455, '100': 23, '101': 120, '110': 35, '111': 174}",{'011': 1024}
50,0.42578125,"(23, 24, 25)",1,51.0,"{'000': 25, '001': 99, '010': 78, '011': 436, '100': 36, '101': 128, '110': 43, '111': 179}",{'011': 1024}
51,0.4404296875,"(23, 24, 25)",1,52.0,"{'000': 36, '001': 115, '010': 95, '011': 451, '100': 19, '101': 95, '110': 42, '111': 171}",{'011': 1024}
52,0.4267578125,"(23, 24, 25)",1,53.0,"{'000': 38, '001': 113, '010': 82, '011': 437, '100': 24, '101': 129, '110': 35, '111': 166}",{'011': 1024}
53,0.439453125,"(23, 24, 25)",1,54.0,"{'000': 24, '001': 124, '010': 96, '011': 450, '100': 24, '101': 109, '110': 43, '111': 154}",{'011': 1024}
54,0.4296875,"(23, 24, 25)",1,55.0,"{'000': 27, '001': 105, '010': 89, '011': 440, '100': 20, '101': 147, '110': 38, '111': 158}",{'011': 1024}
55,0.4228515625,"(23, 24, 25)",1,56.0,"{'000': 32, '001': 115, '010': 102, '011': 433, '100': 27, '101': 111, '110': 43, '111': 161}",{'011': 1024}
56,0.4326171875,"(23, 24, 25)",1,57.0,"{'000': 24, '001': 111, '010': 77, '011': 443, '100': 19, '101': 117, '110': 49, '111': 184}",{'011': 1024}
57,0.4365234375,"(23, 24, 25)",1,58.0,"{'000': 27, '001': 109, '010': 85, '011': 447, '100': 28, '101': 110, '110': 37, '111': 181}",{'011': 1024}
58,0.4443359375,"(23, 24, 25)",1,59.0,"{'000': 37, '001': 118, '010': 86, '011': 455, '100': 26, '101': 114, '110': 32, '111': 156}",{'011': 1024}
59,0.4189453125,"(23, 24, 25)",1,60.0,"{'000': 30, '001': 95, '010': 91, '011': 429, '100': 25, '101': 127, '110': 52, '111': 175}",{'011': 1024}
60,0.4453125,"(23, 24, 25)",1,61.0,"{'000': 24, '001': 88, '010': 80, '011': 456, '100': 37, '101': 116, '110': 52, '111': 171}",{'011': 1024}
61,0.44921875,"(23, 24, 25)",1,62.0,"{'000': 29, '001': 99, '010': 84, '011': 460, '100': 26, '101': 133, '110': 33, '111': 160}",{'011': 1024}
62,0.4716796875,"(23, 24, 25)",1,63.0,"{'000': 17, '001': 101, '010': 65, '011': 483, '100': 21, '101': 120, '110': 41, '111': 176}",{'011': 1024}
63,0.4404296875,"(23, 24, 25)",1,64.0,"{'000': 29, '001': 114, '010': 84, '011': 451, '100': 37, '101': 122, '110': 42, '111': 145}",{'011': 1024}
64,0.4482421875,"(23, 24, 25)",1,65.0,"{'000': 35, '001': 91, '010': 87, '011': 459, '100': 23, '101': 109, '110': 47, '111': 173}",{'011': 1024}
65,0.4677734375,"(23, 24, 25)",1,66.0,"{'000': 29, '001': 92, '010': 84, '011': 479, '100': 28, '101': 117, '110': 39, '111': 156}",{'011': 1024}
66,0.47265625,"(23, 24, 25)",1,67.0,"{'000': 22, '001': 117, '010': 77, '011': 484, '100': 31, '101': 106, '110': 38, '111': 149}",{'011': 1024}
67,0.447265625,"(23, 24, 25)",1,68.0,"{'000': 35, '001': 99, '010': 78, '011': 458, '100': 23, '101': 132, '110': 34, '111': 165}",{'011': 1024}
68,0.4541015625,"(23, 24, 25)",1,69.0,"{'000': 24, '001': 108, '010': 75, '011': 465, '100': 34, '101': 109, '110': 37, '111': 172}",{'011': 1024}
69,0.4384765625,"(23, 24, 25)",1,70.0,"{'000': 21, '001': 103, '010': 87, '011': 449, '100': 27, '101': 108, '110': 53, '111': 176}",{'011': 1024}
70,0.421875,"(23, 24, 25)",1,71.0,"{'000': 32, '001': 123, '010': 78, '011': 432, '100': 17, '101': 129, '110': 45, '111': 168}",{'011': 1024}
71,0.4375,"(23, 24, 25)",1,72.0,"{'000': 34, '001': 107, '010': 62, '011': 448, '100': 23, '101': 132, '110': 52, '111': 166}",{'011': 1024}
72,0.4345703125,"(23, 24, 25)",1,73.0,"{'000': 30, '001': 116, '010': 90, '011': 445, '100': 22, '101': 100, '110': 51, '111': 170}",{'011': 1024}
73,0.4296875,"(23, 24, 25)",1,74.0,"{'000': 38, '001': 87, '010': 85, '011': 440, '100': 17, '101': 115, '110': 41, '111': 201}",{'011': 1024}
74,0.4140625,"(23, 24, 25)",1,75.0,"{'000': 26, '001': 129, '010': 85, '011': 424, '100': 25, '101': 127, '110': 41, '111': 167}",{'011': 1024}
75,0.45703125,"(23, 24, 25)",1,76.0,"{'000': 28, '001': 93, '010': 95, '011': 468, '100': 19, '101': 122, '110': 44, '111': 155}",{'011': 1024}
76,0.439453125,"(23, 24, 25)",1,77.0,"{'000': 28, '001': 93, '010': 76, '011': 450, '100': 21, '101': 134, '110': 52, '111': 170}",{'011': 1024}
77,0.4453125,"(23, 24, 25)",1,78.0,"{'000': 27, '001': 99, '010': 87, '011': 456, '100': 22, '101': 114, '110': 37, '111': 182}",{'011': 1024}
78,0.4345703125,"(23, 24, 25)",1,79.0,"{'000': 28, '001': 101, '010': 86, '011': 445, '100': 28, '101': 122, '110': 43, '111': 171}",{'011': 1024}
79,0.4267578125,"(23, 24, 25)",1,80.0,"{'000': 33, '001': 99, '010': 77, '011': 437, '100': 30, '101': 123, '110': 49, '111': 176}",{'011': 1024}
80,0.4365234375,"(23, 24, 25)",1,81.0,"{'000': 22, '001': 113, '010': 70, '011': 447, '100': 25, '101': 132, '110': 49, '111': 166}",{'011': 1024}
81,0.439453125,"(23, 24, 25)",1,82.0,"{'000': 33, '001': 104, '010': 66, '011': 450, '100': 26, '101': 119, '110': 48, '111': 178}",{'011': 1024}
82,0.4345703125,"(23, 24, 25)",1,83.0,"{'000': 25, '001': 108, '010': 72, '011': 445, '100': 35, '101': 112, '110': 36, '111': 191}",{'011': 1024}
83,0.4326171875,"(23, 24, 25)",1,84.0,"{'000': 21, '001': 104, '010': 87, '011': 443, '100': 26, '101': 119, '110': 54, '111': 170}",{'011': 1024}
84,0.45703125,"(23, 24, 25)",1,85.0,"{'000': 26, '001': 108, '010': 87, '011': 468, '100': 26, '101': 98, '110': 46, '111': 165}",{'011': 1024}
85,0.443359375,"(23, 24, 25)",1,86.0,"{'000': 32, '001': 100, '010': 84, '011': 454, '100': 25, '101': 123, '110': 38, '111': 168}",{'011': 1024}
86,0.4189453125,"(23, 24, 25)",1,87.0,"{'000': 33, '001': 112, '010': 93, '011': 429, '100': 22, '101': 120, '110': 44, '111': 171}",{'011': 1024}
87,0.4560546875,"(23, 24, 25)",1,88.0,"{'000': 22, '001': 123, '010': 86, '011': 467, '100': 19, '101': 109, '110': 40, '111': 158}",{'011': 1024}
88,0.4521484375,"(23, 24, 25)",1,89.0,"{'000': 23, '001': 102, '010': 77, '011': 463, '100': 24, '101': 97, '110': 37, '111': 201}",{'011': 1024}
89,0.45703125,"(23, 24, 25)",1,90.0,"{'000': 37, '001': 104, '010': 72, '011': 468, '100': 23, '101': 111, '110': 36, '111': 173}",{'011': 1024}
90,0.45703125,"(23, 24, 25)",1,91.0,"{'000': 30, '001': 114, '010': 68, '011': 468, '100': 25, '101': 114, '110': 49, '111': 156}",{'011': 1024}
91,0.451171875,"(23, 24, 25)",1,92.0,"{'000': 21, '001': 104, '010': 67, '011': 462, '100': 36, '101': 108, '110': 39, '111': 187}",{'011': 1024}
92,0.4384765625,"(23, 24, 25)",1,93.0,"{'000': 34, '001': 107, '010': 75, '011': 449, '100': 23, '101': 110, '110': 52, '111': 174}",{'011': 1024}
93,0.4228515625,"(23, 24, 25)",1,94.0,"{'000': 29, '001': 95, '010': 97, '011': 433, '100': 32, '101': 131, '110': 42, '111': 165}",{'011': 1024}
94,0.443359375,"(23, 24, 25)",1,95.0,"{'000': 36, '001': 105, '010': 85, '011': 454, '100': 22, '101': 126, '110': 49, '111': 147}",{'011': 1024}
95,0.44140625,"(23, 24, 25)",1,96.0,"{'000': 25, '001': 105, '010': 77, '011': 452, '100': 17, '101': 125, '110': 49, '111': 174}",{'011': 1024}
96,0.4287109375,"(23, 24, 25)",1,97.0,"{'000': 33, '001': 119, '010': 72, '011': 439, '100': 25, '101': 120, '110': 48, '111': 168}",{'011': 1024}
97,0.4560546875,"(23, 24, 25)",1,98.0,"{'000': 22, '001': 98, '010': 72, '011': 467, '100': 23, '101': 115, '110': 52, '111': 175}",{'011': 1024}
98,0.4384765625,"(23, 24, 25)",1,99.0,"{'000': 23, '001': 115, '010': 84, '011': 449, '100': 18, '101': 123, '110': 41, '111': 171}",{'011': 1024}
99,0.4599609375,"(23, 24, 25)",1,100.0,"{'000': 33, '001': 103, '010': 81, '011': 471, '100': 25, '101': 125, '110': 40, '111': 146}",{'011': 1024}
0,0.5927734375,"(23, 24, 25)",2,1.0,"{'000': 28, '001': 77, '010': 110, '011': 607, '100': 18, '101': 48, '110': 34, '111': 102}",{'011': 1024}
1,0.5927734375,"(23, 24, 25)",2,2.0,"{'000': 27, '001': 52, '010': 121, '011': 607, '100': 26, '101': 29, '110': 47, '111': 115}",{'011': 1024}
2,0.5859375,"(23, 24, 25)",2,3.0,"{'000': 31, '001': 62, '010': 114, '011': 600, '100': 9, '101': 42, '110': 58, '111': 108}",{'011': 1024}
3,0.55859375,"(23, 24, 25)",2,4.0,"{'000': 37, '001': 78, '010': 126, '011': 572, '100': 30, '101': 31, '110': 52, '111': 98}",{'011': 1024}
4,0.5927734375,"(23, 24, 25)",2,5.0,"{'000': 25, '001': 67, '010': 106, '011': 607, '100': 17, '101': 43, '110': 52, '111': 107}",{'011': 1024}
5,0.5595703125,"(23, 24, 25)",2,6.0,"{'000': 31, '001': 78, '010': 119, '011': 573, '100': 18, '101': 40, '110': 61, '111': 104}",{'011': 1024}
6,0.5546875,"(23, 24, 25)",2,7.0,"{'000': 36, '001': 81, '010': 115, '011': 568, '100': 25, '101': 44, '110': 62, '111': 93}",{'011': 1024}
7,0.5732421875,"(23, 24, 25)",2,8.0,"{'000': 32, '001': 64, '010': 115, '011': 587, '100': 24, '101': 49, '110': 57, '111': 96}",{'011': 1024}
8,0.591796875,"(23, 24, 25)",2,9.0,"{'000': 43, '001': 70, '010': 99, '011': 606, '100': 28, '101': 36, '110': 47, '111': 95}",{'011': 1024}
9,0.580078125,"(23, 24, 25)",2,10.0,"{'000': 32, '001': 58, '010': 110, '011': 594, '100': 23, '101': 40, '110': 54, '111': 113}",{'011': 1024}
10,0.5966796875,"(23, 24, 25)",2,11.0,"{'000': 35, '001': 61, '010': 119, '011': 611, '100': 20, '101': 44, '110': 40, '111': 94}",{'011': 1024}
11,0.5595703125,"(23, 24, 25)",2,12.0,"{'000': 34, '001': 81, '010': 116, '011': 573, '100': 31, '101': 34, '110': 53, '111': 102}",{'011': 1024}
12,0.5888671875,"(23, 24, 25)",2,13.0,"{'000': 31, '001': 66, '010': 115, '011': 603, '100': 21, '101': 44, '110': 40, '111': 104}",{'011': 1024}
13,0.58203125,"(23, 24, 25)",2,14.0,"{'000': 33, '001': 75, '010': 105, '011': 596, '100': 21, '101': 39, '110': 58, '111': 97}",{'011': 1024}
14,0.595703125,"(23, 24, 25)",2,15.0,"{'000': 33, '001': 63, '010': 114, '011': 610, '100': 25, '101': 36, '110': 52, '111': 91}",{'011': 1024}
15,0.5498046875,"(23, 24, 25)",2,16.0,"{'000': 42, '001': 70, '010': 135, '011': 563, '100': 28, '101': 44, '110': 43, '111': 99}",{'011': 1024}
16,0.5986328125,"(23, 24, 25)",2,17.0,"{'000': 30, '001': 76, '010': 106, '011': 613, '100': 23, '101': 40, '110': 46, '111': 90}",{'011': 1024}
17,0.5615234375,"(23, 24, 25)",2,18.0,"{'000': 26, '001': 63, '010': 111, '011': 575, '100': 32, '101': 54, '110': 58, '111': 105}",{'011': 1024}
18,0.591796875,"(23, 24, 25)",2,19.0,"{'000': 34, '001': 65, '010': 104, '011': 606, '100': 29, '101': 35, '110': 45, '111': 106}",{'011': 1024}
19,0.578125,"(23, 24, 25)",2,20.0,"{'000': 25, '001': 79, '010': 129, '011': 592, '100': 24, '101': 29, '110': 48, '111': 98}",{'011': 1024}
20,0.5947265625,"(23, 24, 25)",2,21.0,"{'000': 32, '001': 59, '010': 124, '011': 609, '100': 24, '101': 42, '110': 45, '111': 89}",{'011': 1024}
21,0.5517578125,"(23, 24, 25)",2,22.0,"{'000': 36, '001': 83, '010': 119, '011': 565, '100': 33, '101': 43, '110': 52, '111': 93}",{'011': 1024}
22,0.564453125,"(23, 24, 25)",2,23.0,"{'000': 44, '001': 68, '010': 95, '011': 578, '100': 30, '101': 49, '110': 62, '111': 98}",{'011': 1024}
23,0.58984375,"(23, 24, 25)",2,24.0,"{'000': 32, '001': 58, '010': 103, '011': 604, '100': 20, '101': 46, '110': 49, '111': 112}",{'011': 1024}
24,0.576171875,"(23, 24, 25)",2,25.0,"{'000': 27, '001': 76, '010': 99, '011': 590, '100': 26, '101': 49, '110': 56, '111': 101}",{'011': 1024}
25,0.560546875,"(23, 24, 25)",2,26.0,"{'000': 30, '001': 73, '010': 121, '011': 574, '100': 25, '101': 40, '110': 51, '111': 110}",{'011': 1024}
26,0.572265625,"(23, 24, 25)",2,27.0,"{'000': 30, '001': 62, '010': 123, '011': 586, '100': 24, '101': 46, '110': 41, '111': 112}",{'011': 1024}
27,0.5810546875,"(23, 24, 25)",2,28.0,"{'000': 35, '001': 74, '010': 111, '011': 595, '100': 14, '101': 40, '110': 52, '111': 103}",{'011': 1024}
28,0.5712890625,"(23, 24, 25)",2,29.0,"{'000': 33, '001': 62, '010': 121, '011': 585, '100': 21, '101': 46, '110': 49, '111': 107}",{'011': 1024}
29,0.57421875,"(23, 24, 25)",2,30.0,"{'000': 34, '001': 66, '010': 111, '011': 588, '100': 32, '101': 48, '110': 54, '111': 91}",{'011': 1024}
30,0.568359375,"(23, 24, 25)",2,31.0,"{'000': 28, '001': 73, '010': 120, '011': 582, '100': 25, '101': 38, '110': 59, '111': 99}",{'011': 1024}
31,0.5751953125,"(23, 24, 25)",2,32.0,"{'000': 39, '001': 70, '010': 112, '011': 589, '100': 15, '101': 43, '110': 45, '111': 111}",{'011': 1024}
32,0.5947265625,"(23, 24, 25)",2,33.0,"{'000': 28, '001': 81, '010': 109, '011': 609, '100': 31, '101': 34, '110': 40, '111': 92}",{'011': 1024}
33,0.580078125,"(23, 24, 25)",2,34.0,"{'000': 26, '001': 77, '010': 117, '011': 594, '100': 23, '101': 39, '110': 49, '111': 99}",{'011': 1024}
34,0.5859375,"(23, 24, 25)",2,35.0,"{'000': 31, '001': 63, '010': 106, '011': 600, '100': 23, '101': 40, '110': 53, '111': 108}",{'011': 1024}
35,0.58984375,"(23, 24, 25)",2,36.0,"{'000': 24, '001': 82, '010': 119, '011': 604, '100': 27, '101': 38, '110': 44, '111': 86}",{'011': 1024}
36,0.59765625,"(23, 24, 25)",2,37.0,"{'000': 30, '001': 59, '010': 106, '011': 612, '100': 17, '101': 42, '110': 46, '111': 112}",{'011': 1024}
37,0.5546875,"(23, 24, 25)",2,38.0,"{'000': 40, '001': 57, '010': 131, '011': 568, '100': 30, '101': 35, '110': 66, '111': 97}",{'011': 1024}
38,0.572265625,"(23, 24, 25)",2,39.0,"{'000': 33, '001': 77, '010': 120, '011': 586, '100': 20, '101': 44, '110': 50, '111': 94}",{'011': 1024}
39,0.5771484375,"(23, 24, 25)",2,40.0,"{'000': 40, '001': 60, '010': 116, '011': 591, '100': 22, '101': 35, '110': 56, '111': 104}",{'011': 1024}
40,0.572265625,"(23, 24, 25)",2,41.0,"{'000': 36, '001': 67, '010': 124, '011': 586, '100': 30, '101': 42, '110': 48, '111': 91}",{'011': 1024}
41,0.5517578125,"(23, 24, 25)",2,42.0,"{'000': 45, '001': 73, '010': 110, '011': 565, '100': 17, '101': 46, '110': 55, '111': 113}",{'011': 1024}
42,0.572265625,"(23, 24, 25)",2,43.0,"{'000': 38, '001': 59, '010': 110, '011': 586, '100': 29, '101': 35, '110': 65, '111': 102}",{'011': 1024}
43,0.5625,"(23, 24, 25)",2,44.0,"{'000': 30, '001': 67, '010': 136, '011': 576, '100': 26, '101': 48, '110': 41, '111': 100}",{'011': 1024}
44,0.560546875,"(23, 24, 25)",2,45.0,"{'000': 35, '001': 64, '010': 127, '011': 574, '100': 22, '101': 40, '110': 53, '111': 109}",{'011': 1024}
45,0.5751953125,"(23, 24, 25)",2,46.0,"{'000': 36, '001': 55, '010': 115, '011': 589, '100': 28, '101': 36, '110': 54, '111': 111}",{'011': 1024}
46,0.580078125,"(23, 24, 25)",2,47.0,"{'000': 28, '001': 85, '010': 99, '011': 594, '100': 25, '101': 41, '110': 57, '111': 95}",{'011': 1024}
47,0.58984375,"(23, 24, 25)",2,48.0,"{'000': 26, '001': 80, '010': 99, '011': 604, '100': 26, '101': 34, '110': 46, '111': 109}",{'011': 1024}
48,0.583984375,"(23, 24, 25)",2,49.0,"{'000': 32, '001': 62, '010': 112, '011': 598, '100': 28, '101': 39, '110': 48, '111': 105}",{'011': 1024}
49,0.5634765625,"(23, 24, 25)",2,50.0,"{'000': 40, '001': 72, '010': 112, '011': 577, '100': 22, '101': 41, '110': 60, '111': 100}",{'011': 1024}
50,0.5859375,"(23, 24, 25)",2,51.0,"{'000': 40, '001': 76, '010': 109, '011': 600, '100': 25, '101': 43, '110': 40, '111': 91}",{'011': 1024}
51,0.5556640625,"(23, 24, 25)",2,52.0,"{'000': 33, '001': 74, '010': 111, '011': 569, '100': 35, '101': 48, '110': 59, '111': 95}",{'011': 1024}
52,0.5732421875,"(23, 24, 25)",2,53.0,"{'000': 31, '001': 68, '010': 117, '011': 587, '100': 25, '101': 42, '110': 49, '111': 105}",{'011': 1024}
53,0.576171875,"(23, 24, 25)",2,54.0,"{'000': 39, '001': 74, '010': 114, '011': 590, '100': 21, '101': 34, '110': 46, '111': 106}",{'011': 1024}
54,0.5615234375,"(23, 24, 25)",2,55.0,"{'000': 34, '001': 66, '010': 118, '011': 575, '100': 19, '101': 45, '110': 53, '111': 114}",{'011': 1024}
55,0.6044921875,"(23, 24, 25)",2,56.0,"{'000': 30, '001': 72, '010': 98, '011': 619, '100': 21, '101': 47, '110': 41, '111': 96}",{'011': 1024}
56,0.6005859375,"(23, 24, 25)",2,57.0,"{'000': 33, '001': 56, '010': 126, '011': 615, '100': 33, '101': 28, '110': 45, '111': 88}",{'011': 1024}
57,0.57421875,"(23, 24, 25)",2,58.0,"{'000': 28, '001': 81, '010': 116, '011': 588, '100': 26, '101': 44, '110': 45, '111': 96}",{'011': 1024}
58,0.5810546875,"(23, 24, 25)",2,59.0,"{'000': 31, '001': 75, '010': 100, '011': 595, '100': 24, '101': 37, '110': 57, '111': 105}",{'011': 1024}
59,0.583984375,"(23, 24, 25)",2,60.0,"{'000': 32, '001': 71, '010': 103, '011': 598, '100': 22, '101': 31, '110': 58, '111': 109}",{'011': 1024}
60,0.5986328125,"(23, 24, 25)",2,61.0,"{'000': 33, '001': 62, '010': 115, '011': 613, '100': 22, '101': 42, '110': 51, '111': 86}",{'011': 1024}
61,0.6005859375,"(23, 24, 25)",2,62.0,"{'000': 27, '001': 66, '010': 99, '011': 615, '100': 32, '101': 34, '110': 56, '111': 95}",{'011': 1024}
62,0.5615234375,"(23, 24, 25)",2,63.0,"{'000': 31, '001': 77, '010': 103, '011': 575, '100': 20, '101': 40, '110': 61, '111': 117}",{'011': 1024}
63,0.58203125,"(23, 24, 25)",2,64.0,"{'000': 33, '001': 73, '010': 109, '011': 596, '100': 18, '101': 36, '110': 53, '111': 106}",{'011': 1024}
64,0.6005859375,"(23, 24, 25)",2,65.0,"{'000': 32, '001': 63, '010': 114, '011': 615, '100': 16, '101': 39, '110': 51, '111': 94}",{'011': 1024}
65,0.59765625,"(23, 24, 25)",2,66.0,"{'000': 37, '001': 65, '010': 118, '011': 612, '100': 17, '101': 33, '110': 54, '111': 88}",{'011': 1024}
66,0.5771484375,"(23, 24, 25)",2,67.0,"{'000': 34, '001': 64, '010': 99, '011': 591, '100': 21, '101': 45, '110': 68, '111': 102}",{'011': 1024}
67,0.5771484375,"(23, 24, 25)",2,68.0,"{'000': 36, '001': 80, '010': 103, '011': 591, '100': 29, '101': 47, '110': 53, '111': 85}",{'011': 1024}
68,0.58203125,"(23, 24, 25)",2,69.0,"{'000': 34, '001': 64, '010': 115, '011': 596, '100': 26, '101': 37, '110': 42, '111': 110}",{'011': 1024}
69,0.58984375,"(23, 24, 25)",2,70.0,"{'000': 29, '001': 79, '010': 105, '011': 604, '100': 22, '101': 36, '110': 48, '111': 101}",{'011': 1024}
70,0.5732421875,"(23, 24, 25)",2,71.0,"{'000': 43, '001': 69, '010': 98, '011': 587, '100': 24, '101': 31, '110': 54, '111': 118}",{'011': 1024}
71,0.5556640625,"(23, 24, 25)",2,72.0,"{'000': 45, '001': 71, '010': 105, '011': 569, '100': 25, '101': 47, '110': 51, '111': 111}",{'011': 1024}
72,0.564453125,"(23, 24, 25)",2,73.0,"{'000': 35, '001': 64, '010': 128, '011': 578, '100': 19, '101': 41, '110': 68, '111': 91}",{'011': 1024}
73,0.568359375,"(23, 24, 25)",2,74.0,"{'000': 36, '001': 83, '010': 100, '011': 582, '100': 26, '101': 46, '110': 50, '111': 101}",{'011': 1024}
74,0.5869140625,"(23, 24, 25)",2,75.0,"{'000': 36, '001': 74, '010': 98, '011': 601, '100': 25, '101': 37, '110': 47, '111': 106}",{'011': 1024}
75,0.5908203125,"(23, 24, 25)",2,76.0,"{'000': 31, '001': 67, '010': 113, '011': 605, '100': 22, '101': 46, '110': 50, '111': 90}",{'011': 1024}
76,0.591796875,"(23, 24, 25)",2,77.0,"{'000': 23, '001': 70, '010': 96, '011': 606, '100': 19, '101': 41, '110': 55, '111': 114}",{'011': 1024}
77,0.5693359375,"(23, 24, 25)",2,78.0,"{'000': 28, '001': 85, '010': 110, '011': 583, '100': 19, '101': 46, '110': 48, '111': 105}",{'011': 1024}
78,0.5498046875,"(23, 24, 25)",2,79.0,"{'000': 33, '001': 75, '010': 130, '011': 563, '100': 16, '101': 41, '110': 57, '111': 109}",{'011': 1024}
79,0.5498046875,"(23, 24, 25)",2,80.0,"{'000': 32, '001': 80, '010': 122, '011': 563, '100': 22, '101': 48, '110': 50, '111': 107}",{'011': 1024}
80,0.5908203125,"(23, 24, 25)",2,81.0,"{'000': 38, '001': 55, '010': 116, '011': 605, '100': 25, '101': 38, '110': 48, '111': 99}",{'011': 1024}
81,0.6083984375,"(23, 24, 25)",2,82.0,"{'000': 43, '001': 62, '010': 99, '011': 623, '100': 28, '101': 39, '110': 39, '111': 91}",{'011': 1024}
82,0.5966796875,"(23, 24, 25)",2,83.0,"{'000': 25, '001': 73, '010': 93, '011': 611, '100': 25, '101': 33, '110': 52, '111': 112}",{'011': 1024}
83,0.55859375,"(23, 24, 25)",2,84.0,"{'000': 24, '001': 73, '010': 131, '011': 572, '100': 28, '101': 40, '110': 59, '111': 97}",{'011': 1024}
84,0.59375,"(23, 24, 25)",2,85.0,"{'000': 36, '001': 80, '010': 104, '011': 608, '100': 18, '101': 32, '110': 49, '111': 97}",{'011': 1024}
85,0.6123046875,"(23, 24, 25)",2,86.0,"{'000': 29, '001': 75, '010': 102, '011': 627, '100': 19, '101': 37, '110': 43, '111': 92}",{'011': 1024}
86,0.583984375,"(23, 24, 25)",2,87.0,"{'000': 30, '001': 62, '010': 99, '011': 598, '100': 24, '101': 36, '110': 47, '111': 128}",{'011': 1024}
87,0.5927734375,"(23, 24, 25)",2,88.0,"{'000': 40, '001': 54, '010': 89, '011': 607, '100': 25, '101': 35, '110': 64, '111': 110}",{'011': 1024}
88,0.58984375,"(23, 24, 25)",2,89.0,"{'000': 31, '001': 56, '010': 119, '011': 604, '100': 27, '101': 43, '110': 48, '111': 96}",{'011': 1024}
89,0.5859375,"(23, 24, 25)",2,90.0,"{'000': 37, '001': 72, '010': 103, '011': 600, '100': 24, '101': 38, '110': 51, '111': 99}",{'011': 1024}
90,0.5791015625,"(23, 24, 25)",2,91.0,"{'000': 33, '001': 57, '010': 105, '011': 593, '100': 23, '101': 34, '110': 55, '111': 124}",{'011': 1024}
91,0.5673828125,"(23, 24, 25)",2,92.0,"{'000': 37, '001': 65, '010': 118, '011': 581, '100': 32, '101': 39, '110': 54, '111': 98}",{'011': 1024}
92,0.576171875,"(23, 24, 25)",2,93.0,"{'000': 31, '001': 65, '010': 122, '011': 590, '100': 26, '101': 45, '110': 48, '111': 97}",{'011': 1024}
93,0.5849609375,"(23, 24, 25)",2,94.0,"{'000': 36, '001': 58, '010': 106, '011': 599, '100': 25, '101': 40, '110': 48, '111': 112}",{'011': 1024}
94,0.572265625,"(23, 24, 25)",2,95.0,"{'000': 35, '001': 68, '010': 129, '011': 586, '100': 19, '101': 43, '110': 48, '111': 96}",{'011': 1024}
95,0.5517578125,"(23, 24, 25)",2,96.0,"{'000': 22, '001': 76, '010': 112, '011': 565, '100': 34, '101': 50, '110': 55, '111': 110}",{'011': 1024}
96,0.57421875,"(23, 24, 25)",2,97.0,"{'000': 28, '001': 74, '010': 111, '011': 588, '100': 20, '101': 39, '110': 52, '111': 112}",{'011': 1024}
97,0.5751953125,"(23, 24, 25)",2,98.0,"{'000': 29, '001': 76, '010': 112, '011': 589, '100': 25, '101': 41, '110': 46, '111': 106}",{'011': 1024}
98,0.5693359375,"(23, 24, 25)",2,99.0,"{'000': 39, '001': 79, '010': 115, '011': 583, '100': 21, '101': 35, '110': 48, '111': 104}",{'011': 1024}
99,0.6044921875,"(23, 24, 25)",2,100.0,"{'000': 35, '001': 67, '010': 100, '011': 619, '100': 27, '101': 41, '110': 54, '111': 81}",{'011': 1024}
0,0.6357421875,"(23, 24, 25)",3,1.0,"{'000': 21, '001': 68, '010': 109, '011': 651, '100': 15, '101': 36, '110': 39, '111': 85}",{'011': 1024}
