,PST,Measured Qubits,Hop Count
3,0.6708984375,"(47, 53, 60)",1
4,0.6611328125,"(47, 53, 60)",1
5,0.6806640625,"(47, 53, 60)",1
6,0.6455078125,"(47, 53, 60)",1
7,0.6357421875,"(47, 53, 60)",1
8,0.66796875,"(47, 53, 60)",1
9,0.66796875,"(47, 53, 60)",1
10,0.6748046875,"(47, 53, 60)",1
11,0.6796875,"(47, 53, 60)",1
12,0.654296875,"(47, 53, 60)",1
13,0.6611328125,"(47, 53, 60)",1
14,0.6669921875,"(47, 53, 60)",1
15,0.6650390625,"(47, 53, 60)",1
16,0.693359375,"(47, 53, 60)",1
17,0.6845703125,"(47, 53, 60)",1
18,0.693359375,"(47, 53, 60)",1
19,0.6962890625,"(47, 53, 60)",1
20,0.65625,"(47, 53, 60)",1
21,0.6708984375,"(47, 53, 60)",1
22,0.673828125,"(47, 53, 60)",1
23,0.66796875,"(47, 53, 60)",1
24,0.6474609375,"(47, 53, 60)",1
25,0.6953125,"(47, 53, 60)",1
26,0.6826171875,"(47, 53, 60)",1
27,0.6923828125,"(47, 53, 60)",1
28,0.6572265625,"(47, 53, 60)",1
29,0.6640625,"(47, 53, 60)",1
30,0.642578125,"(47, 53, 60)",1
31,0.6806640625,"(47, 53, 60)",1
32,0.6845703125,"(47, 53, 60)",1
33,0.6748046875,"(47, 53, 60)",1
34,0.7099609375,"(47, 53, 60)",1
35,0.6591796875,"(47, 53, 60)",1
36,0.681640625,"(47, 53, 60)",1
37,0.6533203125,"(47, 53, 60)",1
38,0.6806640625,"(47, 53, 60)",1
39,0.6845703125,"(47, 53, 60)",1
40,0.669921875,"(47, 53, 60)",1
41,0.693359375,"(47, 53, 60)",1
42,0.6865234375,"(47, 53, 60)",1
43,0.6435546875,"(47, 53, 60)",1
44,0.671875,"(47, 53, 60)",1
45,0.6826171875,"(47, 53, 60)",1
46,0.677734375,"(47, 53, 60)",1
47,0.6484375,"(47, 53, 60)",1
48,0.66796875,"(47, 53, 60)",1
49,0.6787109375,"(47, 53, 60)",1
50,0.689453125,"(47, 53, 60)",1
51,0.65625,"(47, 53, 60)",1
52,0.6923828125,"(47, 53, 60)",1
53,0.66796875,"(47, 53, 60)",1
54,0.662109375,"(47, 53, 60)",1
55,0.685546875,"(47, 53, 60)",1
56,0.6806640625,"(47, 53, 60)",1
57,0.6533203125,"(47, 53, 60)",1
58,0.6572265625,"(47, 53, 60)",1
59,0.6748046875,"(47, 53, 60)",1
60,0.654296875,"(47, 53, 60)",1
61,0.6650390625,"(47, 53, 60)",1
62,0.6845703125,"(47, 53, 60)",1
63,0.689453125,"(47, 53, 60)",1
64,0.6875,"(47, 53, 60)",1
65,0.6748046875,"(47, 53, 60)",1
66,0.6630859375,"(47, 53, 60)",1
67,0.666015625,"(47, 53, 60)",1
68,0.6650390625,"(47, 53, 60)",1
69,0.662109375,"(47, 53, 60)",1
70,0.6767578125,"(47, 53, 60)",1
71,0.685546875,"(47, 53, 60)",1
72,0.6650390625,"(47, 53, 60)",1
73,0.6552734375,"(47, 53, 60)",1
74,0.677734375,"(47, 53, 60)",1
75,0.6669921875,"(47, 53, 60)",1
76,0.6787109375,"(47, 53, 60)",1
77,0.6787109375,"(47, 53, 60)",1
78,0.6787109375,"(47, 53, 60)",1
79,0.6650390625,"(47, 53, 60)",1
80,0.68359375,"(47, 53, 60)",1
81,0.67578125,"(47, 53, 60)",1
82,0.6435546875,"(47, 53, 60)",1
83,0.66796875,"(47, 53, 60)",1
84,0.67578125,"(47, 53, 60)",1
85,0.6640625,"(47, 53, 60)",1
86,0.6767578125,"(47, 53, 60)",1
87,0.6923828125,"(47, 53, 60)",1
88,0.6630859375,"(47, 53, 60)",1
89,0.6513671875,"(47, 53, 60)",1
90,0.6845703125,"(47, 53, 60)",1
91,0.658203125,"(47, 53, 60)",1
92,0.658203125,"(47, 53, 60)",1
93,0.6689453125,"(47, 53, 60)",1
94,0.6728515625,"(47, 53, 60)",1
95,0.673828125,"(47, 53, 60)",1
96,0.677734375,"(47, 53, 60)",1
97,0.6728515625,"(47, 53, 60)",1
98,0.6884765625,"(47, 53, 60)",1
99,0.6845703125,"(47, 53, 60)",1
0,0.474609375,"(47, 53, 60)",2
1,0.484375,"(47, 53, 60)",2
2,0.498046875,"(47, 53, 60)",2
3,0.4619140625,"(47, 53, 60)",2
4,0.4521484375,"(47, 53, 60)",2
5,0.486328125,"(47, 53, 60)",2
6,0.48046875,"(47, 53, 60)",2
7,0.4541015625,"(47, 53, 60)",2
8,0.4619140625,"(47, 53, 60)",2
9,0.4423828125,"(47, 53, 60)",2
10,0.482421875,"(47, 53, 60)",2
11,0.455078125,"(47, 53, 60)",2
12,0.466796875,"(47, 53, 60)",2
13,0.4453125,"(47, 53, 60)",2
14,0.458984375,"(47, 53, 60)",2
15,0.4599609375,"(47, 53, 60)",2
16,0.4482421875,"(47, 53, 60)",2
17,0.482421875,"(47, 53, 60)",2
18,0.49609375,"(47, 53, 60)",2
19,0.4765625,"(47, 53, 60)",2
20,0.4560546875,"(47, 53, 60)",2
21,0.4990234375,"(47, 53, 60)",2
22,0.474609375,"(47, 53, 60)",2
23,0.466796875,"(47, 53, 60)",2
24,0.4248046875,"(47, 53, 60)",2
25,0.4658203125,"(47, 53, 60)",2
26,0.4873046875,"(47, 53, 60)",2
27,0.482421875,"(47, 53, 60)",2
28,0.4833984375,"(47, 53, 60)",2
29,0.5048828125,"(47, 53, 60)",2
30,0.4794921875,"(47, 53, 60)",2
31,0.46875,"(47, 53, 60)",2
32,0.474609375,"(47, 53, 60)",2
33,0.49609375,"(47, 53, 60)",2
34,0.498046875,"(47, 53, 60)",2
35,0.4951171875,"(47, 53, 60)",2
36,0.4638671875,"(47, 53, 60)",2
37,0.4755859375,"(47, 53, 60)",2
38,0.4658203125,"(47, 53, 60)",2
39,0.4716796875,"(47, 53, 60)",2
40,0.466796875,"(47, 53, 60)",2
41,0.4892578125,"(47, 53, 60)",2
42,0.4599609375,"(47, 53, 60)",2
43,0.4541015625,"(47, 53, 60)",2
44,0.462890625,"(47, 53, 60)",2
45,0.4794921875,"(47, 53, 60)",2
46,0.478515625,"(47, 53, 60)",2
47,0.46875,"(47, 53, 60)",2
48,0.4609375,"(47, 53, 60)",2
49,0.4716796875,"(47, 53, 60)",2
50,0.4560546875,"(47, 53, 60)",2
51,0.4765625,"(47, 53, 60)",2
52,0.478515625,"(47, 53, 60)",2
53,0.4443359375,"(47, 53, 60)",2
54,0.484375,"(47, 53, 60)",2
55,0.4814453125,"(47, 53, 60)",2
56,0.462890625,"(47, 53, 60)",2
57,0.451171875,"(47, 53, 60)",2
58,0.458984375,"(47, 53, 60)",2
59,0.4921875,"(47, 53, 60)",2
60,0.47265625,"(47, 53, 60)",2
61,0.4814453125,"(47, 53, 60)",2
62,0.4677734375,"(47, 53, 60)",2
63,0.470703125,"(47, 53, 60)",2
64,0.4619140625,"(47, 53, 60)",2
65,0.4609375,"(47, 53, 60)",2
66,0.458984375,"(47, 53, 60)",2
67,0.4521484375,"(47, 53, 60)",2
68,0.4404296875,"(47, 53, 60)",2
69,0.5009765625,"(47, 53, 60)",2
70,0.4833984375,"(47, 53, 60)",2
71,0.4560546875,"(47, 53, 60)",2
72,0.4599609375,"(47, 53, 60)",2
73,0.478515625,"(47, 53, 60)",2
74,0.4873046875,"(47, 53, 60)",2
75,0.490234375,"(47, 53, 60)",2
76,0.4697265625,"(47, 53, 60)",2
77,0.46484375,"(47, 53, 60)",2
78,0.4892578125,"(47, 53, 60)",2
79,0.4404296875,"(47, 53, 60)",2
80,0.4638671875,"(47, 53, 60)",2
81,0.4404296875,"(47, 53, 60)",2
82,0.4736328125,"(47, 53, 60)",2
83,0.46875,"(47, 53, 60)",2
84,0.4912109375,"(47, 53, 60)",2
85,0.484375,"(47, 53, 60)",2
86,0.478515625,"(47, 53, 60)",2
87,0.4541015625,"(47, 53, 60)",2
88,0.4912109375,"(47, 53, 60)",2
89,0.4541015625,"(47, 53, 60)",2
90,0.4599609375,"(47, 53, 60)",2
91,0.466796875,"(47, 53, 60)",2
92,0.470703125,"(47, 53, 60)",2
93,0.462890625,"(47, 53, 60)",2
94,0.4541015625,"(47, 53, 60)",2
95,0.4482421875,"(47, 53, 60)",2
96,0.5,"(47, 53, 60)",2
97,0.46484375,"(47, 53, 60)",2
98,0.4716796875,"(47, 53, 60)",2
99,0.4892578125,"(47, 53, 60)",2
0,0.517578125,"(47, 53, 60)",3
1,0.50390625,"(47, 53, 60)",3
2,0.5146484375,"(47, 53, 60)",3
3,0.494140625,"(47, 53, 60)",3
4,0.5068359375,"(47, 53, 60)",3
5,0.513671875,"(47, 53, 60)",3
6,0.529296875,"(47, 53, 60)",3
7,0.50390625,"(47, 53, 60)",3
8,0.501953125,"(47, 53, 60)",3
9,0.52734375,"(47, 53, 60)",3
10,0.517578125,"(47, 53, 60)",3
11,0.50390625,"(47, 53, 60)",3
12,0.505859375,"(47, 53, 60)",3
13,0.5107421875,"(47, 53, 60)",3
14,0.513671875,"(47, 53, 60)",3
15,0.49609375,"(47, 53, 60)",3
16,0.5009765625,"(47, 53, 60)",3
17,0.517578125,"(47, 53, 60)",3
18,0.5244140625,"(47, 53, 60)",3
19,0.4970703125,"(47, 53, 60)",3
20,0.5166015625,"(47, 53, 60)",3
21,0.498046875,"(47, 53, 60)",3
22,0.5068359375,"(47, 53, 60)",3
23,0.5,"(47, 53, 60)",3
24,0.5166015625,"(47, 53, 60)",3
25,0.5185546875,"(47, 53, 60)",3
26,0.5400390625,"(47, 53, 60)",3
27,0.5322265625,"(47, 53, 60)",3
28,0.4892578125,"(47, 53, 60)",3
29,0.501953125,"(47, 53, 60)",3
30,0.5048828125,"(47, 53, 60)",3
31,0.505859375,"(47, 53, 60)",3
32,0.486328125,"(47, 53, 60)",3
33,0.501953125,"(47, 53, 60)",3
34,0.517578125,"(47, 53, 60)",3
35,0.505859375,"(47, 53, 60)",3
36,0.49609375,"(47, 53, 60)",3
37,0.5146484375,"(47, 53, 60)",3
38,0.4755859375,"(47, 53, 60)",3
39,0.5146484375,"(47, 53, 60)",3
40,0.494140625,"(47, 53, 60)",3
41,0.5205078125,"(47, 53, 60)",3
42,0.525390625,"(47, 53, 60)",3
43,0.4912109375,"(47, 53, 60)",3
44,0.5107421875,"(47, 53, 60)",3
45,0.4990234375,"(47, 53, 60)",3
46,0.5263671875,"(47, 53, 60)",3
47,0.521484375,"(47, 53, 60)",3
48,0.4931640625,"(47, 53, 60)",3
49,0.498046875,"(47, 53, 60)",3
50,0.5166015625,"(47, 53, 60)",3
51,0.5078125,"(47, 53, 60)",3
52,0.50390625,"(47, 53, 60)",3
53,0.525390625,"(47, 53, 60)",3
54,0.498046875,"(47, 53, 60)",3
55,0.5458984375,"(47, 53, 60)",3
56,0.517578125,"(47, 53, 60)",3
57,0.529296875,"(47, 53, 60)",3
58,0.5166015625,"(47, 53, 60)",3
59,0.521484375,"(47, 53, 60)",3
60,0.509765625,"(47, 53, 60)",3
61,0.5087890625,"(47, 53, 60)",3
62,0.515625,"(47, 53, 60)",3
63,0.50390625,"(47, 53, 60)",3
64,0.5146484375,"(47, 53, 60)",3
65,0.5283203125,"(47, 53, 60)",3
66,0.5390625,"(47, 53, 60)",3
67,0.5146484375,"(47, 53, 60)",3
68,0.5263671875,"(47, 53, 60)",3
69,0.4853515625,"(47, 53, 60)",3
70,0.521484375,"(47, 53, 60)",3
71,0.521484375,"(47, 53, 60)",3
72,0.490234375,"(47, 53, 60)",3
73,0.521484375,"(47, 53, 60)",3
74,0.5009765625,"(47, 53, 60)",3
75,0.529296875,"(47, 53, 60)",3
76,0.5078125,"(47, 53, 60)",3
77,0.5009765625,"(47, 53, 60)",3
78,0.4970703125,"(47, 53, 60)",3
79,0.5185546875,"(47, 53, 60)",3
80,0.50390625,"(47, 53, 60)",3
81,0.5,"(47, 53, 60)",3
82,0.5009765625,"(47, 53, 60)",3
83,0.509765625,"(47, 53, 60)",3
84,0.50390625,"(47, 53, 60)",3
85,0.4912109375,"(47, 53, 60)",3
86,0.5322265625,"(47, 53, 60)",3
87,0.5322265625,"(47, 53, 60)",3
88,0.4921875,"(47, 53, 60)",3
89,0.486328125,"(47, 53, 60)",3
90,0.52734375,"(47, 53, 60)",3
91,0.515625,"(47, 53, 60)",3
92,0.4912109375,"(47, 53, 60)",3
93,0.48046875,"(47, 53, 60)",3
94,0.5166015625,"(47, 53, 60)",3
95,0.5390625,"(47, 53, 60)",3
96,0.52734375,"(47, 53, 60)",3
97,0.4921875,"(47, 53, 60)",3
98,0.537109375,"(47, 53, 60)",3
99,0.5009765625,"(47, 53, 60)",3
